segment_id,EventId,latitude,longitude,latitudeX,longitudeX,address,point,road,suburb,town,county,state,postcode,country,country_code
LFUJ30W,64267,-33.9167082727,18.6675802062,-33.917,18.668,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec57b7e50>,"{'place_id': 176598186, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 383749727, 'lat': '-33.91714297157173', 'lon': '18.66816692177798', 'display_name': 'Saasveld Road, Cape Town Ward 8, Kuilsrivier, City of Cape Town, Western Cape, 7580, South Africa', 'address': {'road': 'Saasveld Road', 'suburb': 'Cape Town Ward 8', 'town': 'Kuilsrivier', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7580', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9179551', '-33.915723', '18.6679131', '18.6704079']}",Saasveld Road,Cape Town Ward 8,Kuilsrivier,City of Cape Town,Western Cape,7580,South Africa,za
0GZ5KS3,64649,-33.9009393897,18.5077463519,-33.901,18.508,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec57ad610>,"{'place_id': 121163047, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 150969597, 'lat': '-33.90167536022947', 'lon': '18.508622481034337', 'display_name': 'N1, Cape Town Ward 56, Cape Town, City of Cape Town, Western Cape, 14, South Africa', 'address': {'road': 'N1', 'suburb': 'Cape Town Ward 56', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '14', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9043292', '-33.9007447', '18.5057432', '18.5096322']}",N1,Cape Town Ward 56,,City of Cape Town,Western Cape,14,South Africa,za
N9A4I1K,65094,-34.1517123326,18.951574926,-34.152,18.952,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec57ad990>,"{'place_id': 197238810, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 520950948, 'lat': '-34.15166758331943', 'lon': '18.95195621251795', 'display_name': 'N2, Cape Town Ward 100, Cape Town, City of Cape Town, Western Cape, South Africa', 'address': {'road': 'N2', 'suburb': 'Cape Town Ward 100', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.1517335', '-34.1516336', '18.9514558', '18.9522142']}",N2,Cape Town Ward 100,,City of Cape Town,Western Cape,,South Africa,za
KVQ5DMG,65257,-33.960305328800004,18.461826641,-33.96,18.462,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec57a5f90>,"{'place_id': 235723574, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 2034106, 'lat': '-33.95828745', 'lon': '18.459973488801793', 'display_name': 'University of Cape Town, Stanley Road, Rondebosch, Cape Town, City of Cape Town, Western Cape, CAPE TOWN, South Africa', 'address': {'university': 'University of Cape Town', 'road': 'Stanley Road', 'suburb': 'Rondebosch', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': 'CAPE TOWN', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9636531', '-33.9525723', '18.4560302', '18.4643375']}",Stanley Road,Rondebosch,,City of Cape Town,Western Cape,CAPE TOWN,South Africa,za
8WHR0ZV,65568,-33.829350297800005,18.7571819427,-33.829,18.757,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec57ad550>,"{'place_id': 79376577, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4315620, 'lat': '-33.82936950891982', 'lon': '18.757103140618288', 'display_name': 'N1, Stellenbosch Ward 18, Stellenbosch Local Municipality, City of Cape Town, Western Cape, 7570, South Africa', 'address': {'road': 'N1', 'suburb': 'Stellenbosch Ward 18', 'city': 'Stellenbosch Local Municipality', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7570', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8382785', '-33.7984726', '18.7260551', '18.8706218']}",N1,Stellenbosch Ward 18,,City of Cape Town,Western Cape,7570,South Africa,za
NZUF7M4,65651,-34.0943311958,18.8446650871,-34.094,18.845,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec57a5710>,"{'place_id': 233667205, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 747919749, 'lat': '-34.094261293134515', 'lon': '18.844752620489075', 'display_name': 'N2, Van der Stel, Cape Town Ward 84, City of Cape Town, Western Cape, 7130, South Africa', 'address': {'road': 'N2', 'neighbourhood': 'Van der Stel', 'suburb': 'Cape Town Ward 84', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7130', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0945471', '-34.0938821', '18.8443521', '18.8450545']}",N2,Cape Town Ward 84,,City of Cape Town,Western Cape,7130,South Africa,za
VBUCV9N,65690,-34.1341742361,18.9193427083,-34.134,18.919,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec57a5650>,"{'place_id': 101264758, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 62046264, 'lat': '-34.13406957775833', 'lon': '18.918976653278975', 'display_name': ""N2, Cape Town Ward 100, Sir Lowry's Pass, City of Cape Town, Western Cape, 7150, South Africa"", 'address': {'road': 'N2', 'suburb': 'Cape Town Ward 100', 'village': ""Sir Lowry's Pass"", 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7150', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.1350361', '-34.1326505', '18.9147476', '18.9269774']}",N2,Cape Town Ward 100,,City of Cape Town,Western Cape,7150,South Africa,za
VMCY8BI,65792,-33.8113914972,18.8214866049,-33.811,18.821,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec57a3c90>,"{'place_id': 79376577, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4315620, 'lat': '-33.811489088304555', 'lon': '18.821136620530318', 'display_name': 'N1, Stellenbosch Ward 18, Stellenbosch Local Municipality, City of Cape Town, Western Cape, 7570, South Africa', 'address': {'road': 'N1', 'suburb': 'Stellenbosch Ward 18', 'city': 'Stellenbosch Local Municipality', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7570', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8382785', '-33.7984726', '18.7260551', '18.8706218']}",N1,Stellenbosch Ward 18,,City of Cape Town,Western Cape,7570,South Africa,za
DD8YXZF,65896,-33.8305569136,18.753584393,-33.831,18.754,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec57a35d0>,"{'place_id': 81608977, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4315627, 'lat': '-33.83050151540691', 'lon': '18.753861179498337', 'display_name': 'N1, Cape Town Ward 101, Stellenbosch Local Municipality, City of Cape Town, Western Cape, 7570, South Africa', 'address': {'road': 'N1', 'suburb': 'Cape Town Ward 101', 'city': 'Stellenbosch Local Municipality', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7570', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8384734', '-33.798667', '18.7261517', '18.8706849']}",N1,Cape Town Ward 101,,City of Cape Town,Western Cape,7570,South Africa,za
S55R1TY,66100,-33.867497693699995,18.6804901622,-33.867,18.68,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec57b30d0>,"{'place_id': 95885162, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 34159050, 'lat': '-33.866894290985385', 'lon': '18.680043354514154', 'display_name': 'Tamboekie Crescent, Cape Town Ward 102, Brackenfell, City of Cape Town, Western Cape, 7560, South Africa', 'address': {'road': 'Tamboekie Crescent', 'suburb': 'Cape Town Ward 102', 'town': 'Brackenfell', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7560', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8669174', '-33.8649419', '18.6795281', '18.6820971']}",Tamboekie Crescent,Cape Town Ward 102,Brackenfell,City of Cape Town,Western Cape,7560,South Africa,za
AZ1BUKH,66109,-33.8184892354,18.7960742515,-33.818,18.796,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec57a3e90>,"{'place_id': 79376577, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4315620, 'lat': '-33.81847371637284', 'lon': '18.79613232657881', 'display_name': 'N1, Stellenbosch Ward 18, Stellenbosch Local Municipality, City of Cape Town, Western Cape, 7570, South Africa', 'address': {'road': 'N1', 'suburb': 'Stellenbosch Ward 18', 'city': 'Stellenbosch Local Municipality', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7570', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8382785', '-33.7984726', '18.7260551', '18.8706218']}",N1,Stellenbosch Ward 18,,City of Cape Town,Western Cape,7570,South Africa,za
T64WM0N,66225,-33.7966594097,18.8813063647,-33.797,18.881,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec5797d10>,"{'place_id': 80612229, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4769011, 'lat': '-33.79695384282828', 'lon': '18.88099236631715', 'display_name': 'N1, Stellenbosch Ward 18, Stellenbosch Local Municipality, Cape Winelands District Municipality, Western Cape, 7089, South Africa', 'address': {'road': 'N1', 'suburb': 'Stellenbosch Ward 18', 'city': 'Stellenbosch Local Municipality', 'county': 'Cape Winelands District Municipality', 'state': 'Western Cape', 'postcode': '7089', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.798636', '-33.7759236', '18.8708519', '18.957486']}",N1,Stellenbosch Ward 18,,Cape Winelands District Municipality,Western Cape,7089,South Africa,za
5OV4U4C,66449,-33.8865107849,18.537492609,-33.887,18.537,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec578e590>,"{'place_id': 95974619, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 32950133, 'lat': '-33.886863797042075', 'lon': '18.537062718820085', 'display_name': 'Montague, Cape Town, City of Cape Town, Western Cape, 7460, South Africa', 'address': {'suburb': 'Montague', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7460', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8919558', '-33.886553', '18.5350272', '18.5452964']}",,Montague,,City of Cape Town,Western Cape,7460,South Africa,za
T14JPJU,66624,-33.805167657199995,18.8444488258,-33.805,18.844,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec578ed10>,"{'place_id': 79376577, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4315620, 'lat': '-33.80509455238479', 'lon': '18.844026485982834', 'display_name': 'N1, Stellenbosch Ward 18, Stellenbosch Local Municipality, City of Cape Town, Western Cape, 7570, South Africa', 'address': {'road': 'N1', 'suburb': 'Stellenbosch Ward 18', 'city': 'Stellenbosch Local Municipality', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7570', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8382785', '-33.7984726', '18.7260551', '18.8706218']}",N1,Stellenbosch Ward 18,,City of Cape Town,Western Cape,7570,South Africa,za
MQE3R88,66645,-33.7457227821,18.9992865976,-33.746,18.999,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec578ef90>,"{'place_id': 171718291, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 363339031, 'lat': '-33.74596392770111', 'lon': '18.998973814894246', 'display_name': 'N1, Drakenstein Ward 28, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa', 'address': {'road': 'N1', 'suburb': 'Drakenstein Ward 28', 'city': 'Drakenstein Local Municipality', 'county': 'Cape Winelands District Municipality', 'state': 'Western Cape', 'postcode': '7646', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.7575642', '-33.7413951', '18.9829322', '19.0160301']}",N1,Drakenstein Ward 28,,Cape Winelands District Municipality,Western Cape,7646,South Africa,za
IH75D0V,66658,-33.7435039593,19.0224030647,-33.744,19.022,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec579bf10>,"{'place_id': 146554113, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 240820789, 'lat': '-33.74390624767504', 'lon': '19.022023130114928', 'display_name': 'The Chase Road, Drakenstein Ward 28, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7620, South Africa', 'address': {'road': 'The Chase Road', 'suburb': 'Drakenstein Ward 28', 'city': 'Drakenstein Local Municipality', 'county': 'Cape Winelands District Municipality', 'state': 'Western Cape', 'postcode': '7620', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.7492342', '-33.7425631', '19.0137046', '19.0243143']}",The Chase Road,Drakenstein Ward 28,,Cape Winelands District Municipality,Western Cape,7620,South Africa,za
7YTZ0EM,66689,-33.955513715900004,18.5400031468,-33.956,18.54,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec579bad0>,"{'place_id': 215585374, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 648722335, 'lat': '-33.95611331502463', 'lon': '18.54083783918209', 'display_name': 'Jakes Gerwel Drive, Welcome, Cape Town, City of Cape Town, Western Cape, 7766, South Africa', 'address': {'road': 'Jakes Gerwel Drive', 'suburb': 'Welcome', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7766', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9564695', '-33.9558247', '18.5407923', '18.5408739']}",Jakes Gerwel Drive,Welcome,,City of Cape Town,Western Cape,7766,South Africa,za
P0XX6RS,66779,-33.9795158558,18.6532019711,-33.98,18.653,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec5654ad0>,"{'place_id': 80276901, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4317200, 'lat': '-33.97986101980453', 'lon': '18.65230871974921', 'display_name': 'Kuils River Freeway, Cape Town Ward 19, Kuilsrivier, City of Cape Town, Western Cape, 7100, South Africa', 'address': {'road': 'Kuils River Freeway', 'suburb': 'Cape Town Ward 19', 'town': 'Kuilsrivier', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7100', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0010729', '-33.9549706', '18.6334255', '18.6573727']}",Kuils River Freeway,Cape Town Ward 19,Kuilsrivier,City of Cape Town,Western Cape,7100,South Africa,za
VVJ158O,66798,-34.1184620737,18.8780667895,-34.118,18.878,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec5654e90>,"{'place_id': 79653002, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 7026306480, 'lat': '-34.1172244', 'lon': '18.8784949', 'display_name': ""MONDEOR ECO SCHOOL, Mondeor Road, Chris Nissen Park, Cape Town Ward 84, Sir Lowry's Pass, City of Cape Town, Western Cape, 7140, South Africa"", 'address': {'school': 'MONDEOR ECO SCHOOL', 'road': 'Mondeor Road', 'neighbourhood': 'Chris Nissen Park', 'suburb': 'Cape Town Ward 84', 'village': ""Sir Lowry's Pass"", 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7140', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.1173244', '-34.1171244', '18.8783949', '18.8785949']}",Mondeor Road,Cape Town Ward 84,,City of Cape Town,Western Cape,7140,South Africa,za
B9V4IAJ,66867,-33.8825860177,18.645882737,-33.883,18.646,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec5678250>,"{'place_id': 233234880, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 739914475, 'lat': '-33.88261527283825', 'lon': '18.645835912558805', 'display_name': 'N1, Cape Town Ward 3, Bellville, City of Cape Town, Western Cape, 7530, South Africa', 'address': {'road': 'N1', 'suburb': 'Cape Town Ward 3', 'town': 'Bellville', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7530', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8842873', '-33.8798973', '18.6419147', '18.6522086']}",N1,Cape Town Ward 3,Bellville,City of Cape Town,Western Cape,7530,South Africa,za
QM4QKAZ,66915,-34.002285012399994,18.629776005,-34.002,18.63,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec5678d90>,"{'place_id': 95546206, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 30793501, 'lat': '-34.002430700000005', 'lon': '18.628109484408235', 'display_name': 'Spanner Crescent, Cape Town Ward 35, Cape Town, City of Cape Town, Western Cape, South Africa', 'address': {'road': 'Spanner Crescent', 'suburb': 'Cape Town Ward 35', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0034746', '-34.0012803', '18.6266591', '18.629024']}",Spanner Crescent,Cape Town Ward 35,,City of Cape Town,Western Cape,,South Africa,za
WO118LR,67143,-33.8484870835,18.5341772204,-33.848,18.534,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec5678f50>,"{'place_id': 229683094, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 741118873, 'lat': '-33.8485399428687', 'lon': '18.533831336203875', 'display_name': 'Plattekloof Road, Botasig, Cape Town, City of Cape Town, Western Cape, 2251, South Africa', 'address': {'road': 'Plattekloof Road', 'suburb': 'Botasig', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '2251', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8486795', '-33.8483402', '18.5331919', '18.5342781']}",Plattekloof Road,Botasig,,City of Cape Town,Western Cape,2251,South Africa,za
